,date,Open_Price,High_Price,Low_Price,Volume,Close_Price
66,04/12/2002,0.03219624377155999,0.02074688796680498,0.027474814753142954,0.0005750408357703101,0.02554134753767515
67,04/15/2002,0.03285330997097958,0.02074688796680498,0.02672550162351178,0.0008104544069691413,0.024548808125589325
68,04/16/2002,0.0307726003394842,0.01950207468879668,0.026225959537091,0.0005295016495049696,0.02405253841954641
69,04/17/2002,0.0307178448228659,0.019336099585062237,0.026225959537091,0.000547901320723289,0.024548808125589325
70,04/18/2002,0.0307726003394842,0.01950207468879668,0.02630921655149446,0.0005195862711262086,0.024424740699078594
71,04/19/2002,0.0307726003394842,0.01929460580912863,0.02331196403296978,0.0036237641362501785,0.022274238639559317
72,04/22/2002,0.02710398072605815,0.01730290456431535,0.023644992090583638,0.0006873810505977158,0.022522373492580773
73,04/23/2002,0.028253846575042433,0.01734439834024897,0.022895678960952463,0.0010557833565467334,0.02235695025723313
74,04/24/2002,0.03263428790450638,0.02058091286307054,0.022729164932145534,0.0005193307201370652,0.022522373492580773
75,04/25/2002,0.029020423807698627,0.01784232365145228,0.024186162684206144,0.0005765230315073415,0.02223288283072241
76,04/26/2002,0.02814433554180584,0.017178423236514525,0.02352010656897844,0.0005238795277438165,0.02148847827165804
77,04/29/2002,0.02737775830914965,0.01701244813278008,0.022479393888935145,0.0010691742283778435,0.02028915981538767
78,04/30/2002,0.025461315227509173,0.015892116182572618,0.022687536424943804,0.0025612342335900617,0.020950852756778215
79,05/02/2002,0.02737775830914965,0.01684647302904564,0.023561735076180167,0.000561343302752228,0.02152983408049495
80,05/03/2002,0.02688495865958495,0.01651452282157677,0.022063108816917826,0.000670565795512085,0.02057865047724604
81,05/06/2002,0.02737775830914965,0.01701244813278008,0.023936391640995754,0.0005555678503975888,0.02210881540421168
82,05/07/2002,0.02737775830914965,0.017551867219917017,0.023978020148197485,0.0005249017317003898,0.022605085110254584
83,05/08/2002,0.029020423807698627,0.018215767634854774,0.024893847306635592,0.0007495310511573725,0.023101354816297503
84,05/09/2002,0.030444067239774403,0.019004149377593364,0.025643160436266754,0.0007088473336857552,0.02384575937536186
85,05/10/2002,0.030060778623446315,0.018630705394190875,0.025060361335442507,0.0007252537071887567,0.02330813386048205
86,05/13/2002,0.02929420139079012,0.018215767634854774,0.02518524685704771,0.0005975293228149228,0.02330813386048205
87,05/14/2002,0.02956797897388162,0.018340248962655598,0.02501873282824078,0.0005195351609283799,0.02330813386048205
88,05/15/2002,0.029020423807698627,0.018257261410788383,0.02456081924902173,0.0006250266092467445,0.02256372930141768
89,05/16/2002,0.02792531347533264,0.017219917012448134,0.023978020148197485,0.0004991933021925713,0.021860680551190226
90,05/17/2002,0.02628264797678366,0.0162655601659751,0.02306219298975939,0.0007543865199510958,0.021323055036310403
91,05/20/2002,0.02617313694354707,0.01568464730290457,0.022271251352926486,0.0005617010741370286,0.02012373658004003
92,05/21/2002,0.02387340524557849,0.013941908713692944,0.019149113312796603,0.0008418871786337702,0.017518320623314758
93,05/22/2002,0.02190220664731972,0.012697095435684645,0.018940970776787944,0.0005809696187184353,0.017187474152619477
94,05/23/2002,0.02080709631495373,0.011950207468879672,0.01844142869036717,0.0006794078597364442,0.01644306959355512
95,05/24/2002,0.02956797897388162,0.018257261410788383,0.019398884356006993,0.0005425347499512793,0.019172552976791126
96,05/27/2002,0.02288780594644911,0.01381742738589212,0.02002331196403297,0.0010336015306890928,0.018138657755868395
97,05/28/2002,0.02190220664731972,0.012531120331950203,0.019065856298393146,0.000546214684194943,0.016897983490761118
98,05/29/2002,0.020259541148770738,0.01219917012448133,0.01844142869036717,0.0007901636584311612,0.017518320623314758
99,05/30/2002,0.02162842906422822,0.012531120331950203,0.018399800183165428,0.0006453173577847246,0.016319002167044388
100,05/31/2002,0.020259541148770738,0.011203319502074689,0.017483973024727335,0.0010043153873332677,0.016153578931696746
101,06/03/2002,0.020752340798335437,0.012033195020746889,0.018940970776787944,0.0005256683846678197,0.017063406726108756
102,06/04/2002,0.021792695614083125,0.012365145228215772,0.019273998834401805,0.0005191262793457506,0.017559676432151665
103,06/05/2002,0.02151891803099163,0.013734439834024894,0.019690283906419123,0.0008865063813381948,0.018800350697258942
104,06/06/2002,0.024639982478234682,0.014522821576763486,0.020397968528848558,0.0006773634518232976,0.019007129741443488
105,06/07/2002,0.02190220664731972,0.012863070539419087,0.01956539838481392,0.0005948204823300035,0.017394253196804023
106,06/10/2002,0.022997316979685704,0.014315352697095435,0.01998168345683124,0.0005156507858934014,0.018676283270748207
107,06/11/2002,0.025187537644417675,0.016182572614107885,0.022479393888935145,0.002344680325390008,0.021281699227473496
108,06/12/2002,0.027323002792531352,0.016556016597510374,0.022729164932145534,0.000878379859883437,0.020661362094919856
109,06/13/2002,0.027268247275913055,0.01651452282157677,0.022479393888935145,0.0005292460985158263,0.02062000628608295
110,06/14/2002,0.026063625910310462,0.015601659751037342,0.022312879860128216,0.0005210684668632399,0.020247804006550765
111,06/17/2002,0.02595411487707387,0.016141078838174276,0.02297893597535592,0.0004914245521226142,0.021116275992125854
112,06/18/2002,0.02628264797678366,0.01651452282157677,0.022146365831321287,0.000536145975222696,0.020082380771203126
113,06/19/2002,0.024968515577944474,0.014771784232365142,0.020814253600865876,0.0006391841340452847,0.018924418123769673
114,06/20/2002,0.0228330504298308,0.014107883817427386,0.020689368079260674,0.0005238795277438165,0.01925526459446494
115,06/21/2002,0.02365438317910529,0.013941908713692944,0.020814253600865876,0.0005243906297221031,0.018676283270748207
116,06/24/2002,0.022997316979685704,0.013526970954356845,0.0201898259928399,0.00047215600754120746,0.018593571653074393
117,06/25/2002,0.02288780594644911,0.013195020746887972,0.020064940471234697,0.0005728430972636775,0.017890522902846942
118,06/26/2002,0.02190220664731972,0.01302904564315353,0.01973191241362085,0.00048094696156773787,0.017559676432151665
119,06/27/2002,0.02162842906422822,0.012863070539419087,0.019648655399217382,0.0005003688367426305,0.017518320623314758
120,06/28/2002,0.022942561463067408,0.013236514522821579,0.020148197485638168,0.0005905783359102244,0.01846950422656366
121,07/01/2002,0.023216339046158906,0.014273858921161828,0.020814253600865876,0.0005190240589500933,0.01913119716795422
122,07/02/2002,0.026830203142966656,0.016182572614107885,0.020897510615269333,0.00045523853205991935,0.019586111065160217
123,07/03/2002,0.0232710945627772,0.015145228215767635,0.021022396136874535,0.0005059909585037837,0.01983424591818167
124,07/04/2002,0.024366204895143188,0.014896265560165977,0.02177170926650571,0.0005844962223686132,0.01954475525632331
125,07/05/2002,0.02431144937852489,0.01464730290456432,0.020939139122471074,0.0005058887381081264,0.01983424591818167
126,07/08/2002,0.024804249028089587,0.015975103734439833,0.022187994338523028,0.0004673005387474843,0.02090949694794131
127,07/09/2002,0.027323002792531352,0.016556016597510374,0.022063108816917826,0.0005358904242335527,0.020413227241898403
128,07/10/2002,0.02524229316103597,0.015145228215767635,0.02173008075930397,0.0004875912872854643,0.01966882268283403
129,07/11/2002,0.023380605596013793,0.014149377593360993,0.020647739572058944,0.0005044576525689237,0.0186349274619113
130,07/12/2002,0.026118381426928756,0.01564315352697095,0.020689368079260674,0.0004843713448222584,0.018676283270748207
131,07/15/2002,0.022449761813502712,0.012904564315352694,0.01977354092082258,0.0005422280887643072,0.01776645547633621
132,07/16/2002,0.021956962163938012,0.013153526970954352,0.01956539838481392,0.00046515391043868033,0.017559676432151665
133,07/17/2002,0.02080709631495373,0.011618257261410789,0.01852468570477063,0.0005192284997414079,0.016319002167044388
134,07/18/2002,0.02080709631495373,0.011991701244813281,0.018982599283989675,0.0005254128336786764,0.017270185770293305
135,07/19/2002,0.02080709631495373,0.011908713692946053,0.018732828240779285,0.0005074220440429864,0.01656713702006584
136,07/22/2002,0.020259541148770738,0.011203319502074689,0.017567230039130792,0.0005337437959247488,0.015491885990306202
137,07/23/2002,0.017521765317855775,0.01240663900414938,0.0166514028806927,0.0006216533361900527,0.015615953416816934
138,07/24/2002,0.019164430816404752,0.01037344398340249,0.01644326034468404,0.000705371840233406,0.01524375113728475
139,07/25/2002,0.01850736461698517,0.01016597510373444,0.016859545416701358,0.0005556189605954175,0.014706125622404925
140,07/26/2002,0.021847451130701422,0.01240663900414938,0.014361834984597453,0.0008438293661512595,0.012431556136374916
141,07/29/2002,0.014510211903849313,0.007053941908713693,0.01332112230455416,0.0004810491819633952,0.011811219003821278
142,07/30/2002,0.014017412254284616,0.009087136929460584,0.01319623678294896,0.0005763697009138555,0.011439016724289092
143,07/31/2002,0.012046213656025845,0.006058091286307052,0.012197152610107407,0.0005118175210562516,0.011108170253593825
144,08/01/2002,0.01314132398839183,0.006680497925311201,0.013029722754142043,0.0005965071188583495,0.011356305106615278
145,08/02/2002,0.011772436072934349,0.005435684647302902,0.012238781117309137,0.0008960639883321552,0.010363765694529455
146,08/05/2002,0.012867546405300334,0.005892116182572609,0.012821580218133384,0.0006066269380284251,0.010860035400572373
147,08/06/2002,0.012867546405300334,0.006597510373443986,0.012821580218133384,0.0004958200291358794,0.011811219003821278
148,08/07/2002,0.013907901221048024,0.007468879668049793,0.013862292898176677,0.0004902490175725548,0.012348844518701102
149,08/08/2002,0.013031812955155238,0.006597510373443986,0.012904837232536843,0.0004991421919947426,0.010777323782898546
150,08/09/2002,0.012593768822208837,0.006224066390041493,0.012322038131712596,0.0004835024714591711,0.011356305106615278
151,08/12/2002,0.01396265673766632,0.006970954356846477,0.013737407376571477,0.0005015443712926899,0.012142065474516557
152,08/13/2002,0.014455456387231017,0.007427385892116185,0.014320206477395724,0.0004692938364628022,0.01239020032753801
153,08/14/2002,0.015331544653123802,0.007468879668049793,0.013737407376571477,0.0006127601617678649,0.012142065474516557
154,08/16/2002,0.014017412254284616,0.007593360995850627,0.013987178419781865,0.0004600428906558139,0.01239020032753801
155,08/19/2002,0.015988610852543387,0.008215767634854777,0.014944634085421701,0.0005229595441829005,0.013506807166134555
156,08/20/2002,0.0153863001697421,0.008381742738589206,0.015027891099825158,0.0005744786235941948,0.013630874592645286
157,08/21/2002,0.016207632919016588,0.009045643153526975,0.015527433186245948,0.0005713097913288176,0.013920365254503646
158,08/22/2002,0.01741225428461918,0.009045643153526975,0.015360919157439017,0.0007104828600162725,0.014003076872177472
159,08/23/2002,0.016207632919016588,0.008962655601659748,0.015360919157439017,0.0004898912461877542,0.014251211725198925
160,08/26/2002,0.017247987734764277,0.009543568464730291,0.015985346765464994,0.0006481795288631298,0.014706125622404925
161,08/27/2002,0.017521765317855775,0.00975103734439834,0.015818832736658066,0.0008920262827036906,0.013837653636829832
162,08/28/2002,0.016371899468871493,0.008298755186721992,0.015194405128632089,0.0005049687545472104,0.013300028121950008
163,08/29/2002,0.015879099819306797,0.009128630705394191,0.015236033635833817,0.0007380823668437516,0.013672230401482193
164,08/30/2002,0.01615287740239829,0.010082987551867225,0.015485804679044205,0.0007285758700476199,0.015161039519610923
165,09/02/2002,0.019602474949351155,0.011493775933609954,0.01777537257513945,0.00084725374940578,0.015740020843327655
166,09/03/2002,0.02080709631495373,0.011618257261410789,0.0166514028806927,0.0005484124227015756,0.014664769813568018
167,09/04/2002,0.017302743251382573,0.010082987551867225,0.01648488885188577,0.000558123360289022,0.01524375113728475
168,09/05/2002,0.01883589771669496,0.010456431535269704,0.017067687952710017,0.0005050709749428677,0.015574597607980016
169,09/06/2002,0.01757652083447407,0.009875518672199175,0.01623511780867538,0.00048457578561357306,0.014333923342872739
170,09/09/2002,0.01642665498548979,0.009626556016597506,0.015610690200649405,0.0007110961823902165,0.014003076872177472
171,09/11/2002,0.017521765317855775,0.00995850622406639,0.01644326034468404,0.0004892268136159816,0.014706125622404925
172,09/12/2002,0.017247987734764277,0.009834024896265555,0.01644326034468404,0.0004938267314205614,0.015119683710774016
173,09/13/2002,0.01779554290094727,0.00933609958506224,0.015860461243859793,0.0004947978251793061,0.01375494201915602
174,09/16/2002,0.016481410502108086,0.008796680497925306,0.015693947215052864,0.0004674538693409703,0.013961721063340565
175,09/17/2002,0.01642665498548979,0.008796680497925306,0.015735575722254605,0.00047404708486086807,0.014003076872177472
176,09/18/2002,0.01642665498548979,0.008340248962655599,0.015027891099825158,0.0004996021837752006,0.013300028121950008
177,09/19/2002,0.0158243443026885,0.007842323651452284,0.014153692448588795,0.0005898116829427943,0.01222477709219037
178,09/20/2002,0.01374363467119312,0.007261410788381743,0.013779035883773206,0.0005308305146485149,0.012472911945211823
179,09/23/2002,0.014510211903849313,0.0070954356846473,0.013987178419781865,0.00047445596644349737,0.012017998048005823
180,09/24/2002,0.014455456387231017,0.006804979253112036,0.013570893347764549,0.00046474502885605104,0.011893930621495104
181,09/25/2002,0.014345945353994409,0.006846473029045643,0.013570893347764549,0.000486415752735405,0.011728507386147464
182,09/26/2002,0.013798390187811416,0.007385892116182577,0.013820664390974936,0.0006701058037316271,0.01210070966567965
183,09/27/2002,0.01374363467119312,0.007385892116182577,0.013779035883773206,0.0004646939186582224,0.012638335180559462
184,09/30/2002,0.014729233970322513,0.007012448132780086,0.013529264840562818,0.0005466746759754011,0.011563084150799825
185,10/01/2002,0.013798390187811416,0.006307053941908709,0.012571809174922984,0.0005222951116111279,0.010653256356387827
186,10/03/2002,0.012046213656025845,0.005767634854771787,0.012322038131712596,0.0004722582279368648,0.010611900547550908
187,10/04/2002,0.012265235722499046,0.00547717842323651,0.012113895595703937,0.0005053776361298398,0.010239698268018734
188,10/07/2002,0.012046213656025845,0.005726141078838179,0.012488552160519525,0.0004705204812106902,0.011066814444756918
189,10/08/2002,0.012812790888682039,0.006431535269709543,0.013071351261343771,0.0004412343378548651,0.011480372533126011
190,10/09/2002,0.01396265673766632,0.006639004149377593,0.0129880942469403,0.0004922934254857015,0.01090139120940928
191,10/10/2002,0.01292230192191863,0.005809128630705394,0.012280409624510866,0.0006056558442696805,0.01102545863592
192,10/11/2002,0.014729233970322513,0.007178423236514527,0.013862292898176677,0.001163421433173902,0.012431556136374916
193,10/14/2002,0.014948256036795714,0.00730290456431535,0.014070435434185336,0.0005560789523758754,0.01222477709219037
194,10/16/2002,0.015441055686360394,0.009128630705394191,0.01465323453500957,0.0011208466383826239,0.012638335180559462
195,10/17/2002,0.015112522586650603,0.007427385892116185,0.014236949462992253,0.0006815544880452481,0.012762402607070195
196,10/18/2002,0.01741225428461918,0.009045643153526975,0.014236949462992253,0.0009618939231354757,0.012142065474516557
197,10/21/2002,0.017521765317855775,0.009128630705394191,0.014195320955790524,0.00120369626906289,0.012017998048005823
198,10/22/2002,0.009855992991293873,0.007468879668049793,0.010823411872450254,0.0009708893179533207,0.01176986319498437
199,10/23/2002,0.013907901221048024,0.006431535269709543,0.01332112230455416,0.0006490995124240458,0.011314949297778371
200,10/24/2002,0.01314132398839183,0.006099585062240659,0.012696694696528184,0.0005491790756690057,0.010653256356387827
201,10/25/2002,0.012593768822208837,0.0053941908713692945,0.011447839480476231,0.0008444426885252035,0.00941258209128055
202,10/28/2002,0.011936702622789253,0.00489626556016598,0.010698526350845054,0.0008122943740909732,0.008709533341053085
203,10/29/2002,0.010841592290423266,0.0045228215767634875,0.011073182915660644,0.0005346126692878362,0.009743428561975817
204,10/30/2002,0.011279636423369651,0.004813278008298753,0.011739239030888348,0.0005312905064289729,0.009867495988486548
205,10/31/2002,0.011717680556316052,0.0053941908713692945,0.012030638581300478,0.0004876935076811216,0.010694612165224734
206,11/01/2002,0.013031812955155238,0.005726141078838179,0.012571809174922984,0.0009245834787205503,0.010777323782898546
207,11/04/2002,0.013798390187811416,0.006639004149377593,0.013529264840562818,0.0009114481578785833,0.01176986319498437
208,11/05/2002,0.001095110332365986,0.006514522821576759,0.004162850720173175,0.0004901467971768975,0.011728507386147464
209,11/07/2002,0.01374363467119312,0.007012448132780086,0.007493131296311715,0.001146912839275243,0.011728507386147464
210,11/08/2002,0.013688879154574824,0.006390041493775936,0.013529264840562818,0.0007857170712200674,0.011439016724289092
211,11/11/2002,0.01374363467119312,0.006265560165975102,0.013029722754142043,0.0005492301858668343,0.01119088187126764
212,11/12/2002,0.01270327985544543,0.0064730290456431515,0.0129880942469403,0.0008524158793864752,0.01164579576847364
213,11/13/2002,0.01095110332365986,0.006514522821576759,0.01165598201648489,0.002594864743761323,0.011604439959636732
214,11/14/2002,0.014072167770902913,0.00730290456431535,0.013820664390974936,0.0011758923214440962,0.012431556136374916
215,11/15/2002,0.015441055686360394,0.008796680497925306,0.015069519607026889,0.000753875417972809,0.014127144298688192
216,11/18/2002,0.02190220664731972,0.013278008298755186,0.016360003330280582,0.0014800491087224817,0.014499346578220378
217,11/20/2002,0.020259541148770738,0.011203319502074689,0.014361834984597453,0.0010999936776685286,0.01491290466658947
218,11/21/2002,0.019164430816404752,0.010705394190871374,0.017483973024727335,0.0008289051883852894,0.015533241799143109
219,11/22/2002,0.009855992991293873,0.016597510373443983,0.010823411872450254,0.0017832348022421226,0.016319002167044388
220,11/25/2002,0.02064282976509883,0.01178423236514523,0.018607942719174087,0.0007497354919486872,0.01673256025541348
221,11/26/2002,0.02190220664731972,0.012863070539419087,0.019398884356006993,0.0007518821202574911,0.017890522902846942
222,11/27/2002,0.02409242731205169,0.014107883817427386,0.018774456747981016,0.0005318016084072595,0.01673256025541348
223,11/28/2002,0.02409242731205169,0.014937759336099586,0.01852468570477063,0.0010656476247276657,0.0181800135647053
224,11/29/2002,0.02162842906422822,0.013692946058091286,0.015818832736658066,0.001130608686167899,0.01896577393260658
225,12/02/2002,0.019985763565679243,0.015145228215767635,0.01852468570477063,0.0008392805585445084,0.02012373658004003
226,12/03/2002,0.02190220664731972,0.01547717842323652,0.01998168345683124,0.0022559019117616166,0.01937933202097567
227,12/04/2002,0.02288780594644911,0.01381742738589212,0.020148197485638168,0.0007750350398738764,0.01822136937354221
228,12/05/2002,0.0234901166292504,0.013900414937759335,0.020814253600865876,0.0007661929756495173,0.019007129741443488
229,12/06/2002,0.02223073974702951,0.015767634854771784,0.019149113312796603,0.0017870169568814439,0.02062000628608295
230,12/09/2002,0.026556425559875158,0.016597510373443983,0.02164682374490051,0.000590322784921081,0.01954475525632331
231,12/10/2002,0.02409242731205169,0.015103734439834027,0.020148197485638168,0.0006572260338788035,0.01983424591818167
232,12/11/2002,0.026227892460165367,0.015726141078838178,0.021854966280909167,0.0008909018583514599,0.020495938859572217
233,12/12/2002,0.025735092810600668,0.015975103734439833,0.022312879860128216,0.0008721444157483399,0.021198987609799682
234,12/13/2002,0.02584460384383726,0.01701244813278008,0.02297893597535592,0.00093301666136228,0.022274238639559317
235,12/16/2002,0.027158736242676448,0.017219917012448134,0.02331196403296978,0.000817354283676011,0.021116275992125854
236,12/17/2002,0.026063625910310462,0.015767634854771784,0.022479393888935145,0.0006563060503178875,0.020495938859572217
237,12/18/2002,0.02584460384383726,0.01622406639004149,0.02297893597535592,0.00072397595224304,0.02103356437445204
238,12/19/2002,0.025789848327218964,0.015933609958506227,0.02277079343934726,0.0006005959346846427,0.020785429521430587
239,12/20/2002,0.02677544762634836,0.0162655601659751,0.022937307468154193,0.0005221928912154706,0.021571189889331856
240,12/23/2002,0.026830203142966656,0.016597510373443983,0.022895678960952463,0.0004410810072613791,0.02090949694794131
241,12/24/2002,0.022723539396594206,0.016597510373443983,0.020606111064857217,0.0006856433038715413,0.021902036360027133
242,12/26/2002,0.023544872145868697,0.017717842323651447,0.02123053867288319,0.000654874964778685,0.02268779672792841
243,12/27/2002,0.026337403493401957,0.01788381742738589,0.023353592540171508,0.0005246972909090751,0.02285321996327605
244,12/30/2002,0.02737775830914965,0.017427385892116183,0.024144534177004413,0.0005062976196907557,0.022481017683743866
245,12/31/2002,0.026392159010020254,0.017759336099585066,0.023395221047373238,0.0005638477024458325,0.022811864154439133
246,01/01/2003,0.029239445874171828,0.018008298755186725,0.02472733327782866,0.0007833148919221202,0.023101354816297503
247,01/02/2003,0.02956797897388162,0.018257261410788383,0.024311048205811345,0.00035649362985493854,0.02235695025723313
248,01/03/2003,0.027761046925477737,0.01809128630705394,0.024227791191407874,0.0013127143210314323,0.02210881540421168
249,01/06/2003,0.02770629140885944,0.01713692946058092,0.023353592540171508,0.00047261599932166547,0.021860680551190226
250,01/07/2003,0.026337403493401957,0.017385892116182574,0.020814253600865876,0.0006437329416520359,0.021902036360027133
251,01/08/2003,0.02491376006132618,0.021493775933609963,0.022271251352926486,0.0011855521488337139,0.02235695025723313
252,01/09/2003,0.02469473799485298,0.01784232365145228,0.021854966280909167,0.0012951835231762004,0.02301864319862368
253,01/10/2003,0.029348956907408418,0.01809128630705394,0.023811506119390556,0.0009977732820111987,0.021571189889331856
