date,Open_Price,High_Price,Low_Price,Volume,Close_Price
3/18/2002,0.027024793,0.023112033,0.029597869,0.000564308,0.027733205
3/19/2002,0.026652893,0.022614108,0.028515527,0.000950956,0.02640982
3/20/2002,0.026033058,0.021991701,0.028390642,0.000542381,0.026740666
3/21/2002,0.025371901,0.021327801,0.028140871,0.00093271,0.026161685
3/22/2002,0.024586777,0.020746888,0.027474815,0.000758169,0.025541348
3/26/2002,0.024297521,0.020248963,0.026475731,0.00075592,0.024217962
3/27/2002,0.021900826,0.019502075,0.025393389,0.001337043,0.024259317
3/28/2002,0.023347107,0.019917012,0.026642245,0.002437139,0.024796943
4/1/2002,0.024049587,0.02,0.02705853,0.000656153,0.025127789
4/2/2002,0.023636364,0.020290456,0.026808759,0.00062794,0.02463152
4/3/2002,0.022975207,0.019211618,0.025809674,0.000697296,0.023721692
4/4/2002,0.023140496,0.020207469,0.026642245,0.001559423,0.025293213
4/5/2002,0.024752066,0.020746888,0.027433186,0.000876949,0.025251857
4/8/2002,0.023966942,0.020248963,0.026642245,0.000513709,0.024714231
4/9/2002,0.02338843,0.019460581,0.026434102,0.000515702,0.024342029
4/10/2002,0.023966942,0.02,0.026642245,0.000535839,0.025251857
4/11/2002,0.024421488,0.020622407,0.027474815,0.00063898,0.025582703
4/12/2002,0.024297521,0.020746888,0.027474815,0.000575041,0.025541348
4/15/2002,0.024793388,0.020746888,0.026725502,0.000810454,0.024548808
4/16/2002,0.02322314,0.019502075,0.02622596,0.000529502,0.024052538
4/17/2002,0.023181818,0.0193361,0.02622596,0.000547901,0.024548808
4/18/2002,0.02322314,0.019502075,0.026309217,0.000519586,0.024424741
4/19/2002,0.02322314,0.019294606,0.023311964,0.003623764,0.022274239
4/22/2002,0.020454545,0.017302905,0.023644992,0.000687381,0.022522373
4/23/2002,0.021322314,0.017344398,0.022895679,0.001055783,0.02235695
4/24/2002,0.024628099,0.020580913,0.022729165,0.000519331,0.022522373
4/25/2002,0.021900826,0.017842324,0.024186163,0.000576523,0.022232883
4/26/2002,0.021239669,0.017178423,0.023520107,0.00052388,0.021488478
4/29/2002,0.020661157,0.017012448,0.022479394,0.001069174,0.02028916
4/30/2002,0.019214876,0.015892116,0.022687536,0.002561234,0.020950853
5/2/2002,0.020661157,0.016846473,0.023561735,0.000561343,0.021529834
5/3/2002,0.020289256,0.016514523,0.022063109,0.000670566,0.02057865
5/6/2002,0.020661157,0.017012448,0.023936392,0.000555568,0.022108815
5/7/2002,0.020661157,0.017551867,0.02397802,0.000524902,0.022605085
5/8/2002,0.021900826,0.018215768,0.024893847,0.000749531,0.023101355
5/9/2002,0.022975207,0.019004149,0.02564316,0.000708847,0.023845759
5/10/2002,0.02268595,0.018630705,0.025060361,0.000725254,0.023308134
5/13/2002,0.022107438,0.018215768,0.025185247,0.000597529,0.023308134
5/14/2002,0.02231405,0.018340249,0.025018733,0.000519535,0.023308134
5/15/2002,0.021900826,0.018257261,0.024560819,0.000625027,0.022563729
5/16/2002,0.02107438,0.017219917,0.02397802,0.000499193,0.021860681
5/17/2002,0.019834711,0.01626556,0.023062193,0.000754387,0.021323055
5/20/2002,0.019752066,0.015684647,0.022271251,0.000561701,0.020123737
5/21/2002,0.018016529,0.013941909,0.019149113,0.000841887,0.017518321
5/22/2002,0.016528926,0.012697095,0.018940971,0.00058097,0.017187474
5/23/2002,0.015702479,0.011950207,0.018441429,0.000679408,0.01644307
5/24/2002,0.02231405,0.018257261,0.019398884,0.000542535,0.019172553
5/27/2002,0.017272727,0.013817427,0.020023312,0.001033602,0.018138658
5/28/2002,0.016528926,0.01253112,0.019065856,0.000546215,0.016897983
5/29/2002,0.015289256,0.01219917,0.018441429,0.000790164,0.017518321
5/30/2002,0.016322314,0.01253112,0.0183998,0.000645317,0.016319002
5/31/2002,0.015289256,0.01120332,0.017483973,0.001004315,0.016153579
6/3/2002,0.015661157,0.012033195,0.018940971,0.000525668,0.017063407
6/4/2002,0.016446281,0.012365145,0.019273999,0.000519126,0.017559676
6/5/2002,0.016239669,0.01373444,0.019690284,0.000886506,0.018800351
6/6/2002,0.018595041,0.014522822,0.020397969,0.000677363,0.01900713
6/7/2002,0.016528926,0.012863071,0.019565398,0.00059482,0.017394253
6/10/2002,0.017355372,0.014315353,0.019981683,0.000515651,0.018676283
6/11/2002,0.019008264,0.016182573,0.022479394,0.00234468,0.021281699
6/12/2002,0.020619835,0.016556017,0.022729165,0.00087838,0.020661362
6/13/2002,0.020578512,0.016514523,0.022479394,0.000529246,0.020620006
6/14/2002,0.019669421,0.01560166,0.02231288,0.000521068,0.020247804
6/17/2002,0.019586777,0.016141079,0.022978936,0.000491425,0.021116276
6/18/2002,0.019834711,0.016514523,0.022146366,0.000536146,0.020082381
6/19/2002,0.018842975,0.014771784,0.020814254,0.000639184,0.018924418
6/20/2002,0.017231405,0.014107884,0.020689368,0.00052388,0.019255265
6/21/2002,0.01785124,0.013941909,0.020814254,0.000524391,0.018676283
6/24/2002,0.017355372,0.013526971,0.020189826,0.000472156,0.018593572
6/25/2002,0.017272727,0.013195021,0.02006494,0.000572843,0.017890523
6/26/2002,0.016528926,0.013029046,0.019731912,0.000480947,0.017559676
6/27/2002,0.016322314,0.012863071,0.019648655,0.000500369,0.017518321
6/28/2002,0.01731405,0.013236515,0.020148197,0.000590578,0.018469504
7/1/2002,0.017520661,0.014273859,0.020814254,0.000519024,0.019131197
7/2/2002,0.020247934,0.016182573,0.020897511,0.000455239,0.019586111
7/3/2002,0.017561983,0.015145228,0.021022396,0.000505991,0.019834246
7/4/2002,0.01838843,0.014896266,0.021771709,0.000584496,0.019544755
7/5/2002,0.018347107,0.014647303,0.020939139,0.000505889,0.019834246
7/8/2002,0.018719008,0.015975104,0.022187994,0.000467301,0.020909497
7/9/2002,0.020619835,0.016556017,0.022063109,0.00053589,0.020413227
7/10/2002,0.019049587,0.015145228,0.021730081,0.000487591,0.019668823
7/11/2002,0.017644628,0.014149378,0.02064774,0.000504458,0.018634927
7/12/2002,0.019710744,0.015643154,0.020689368,0.000484371,0.018676283
7/15/2002,0.016942149,0.012904564,0.019773541,0.000542228,0.017766455
7/16/2002,0.016570248,0.013153527,0.019565398,0.000465154,0.017559676
7/17/2002,0.015702479,0.011618257,0.018524686,0.000519228,0.016319002
7/18/2002,0.015702479,0.011991701,0.018982599,0.000525413,0.017270186
7/19/2002,0.015702479,0.011908714,0.018732828,0.000507422,0.016567137
7/22/2002,0.015289256,0.01120332,0.01756723,0.000533744,0.015491886
7/23/2002,0.01322314,0.012406639,0.016651403,0.000621653,0.015615953
7/24/2002,0.01446281,0.010373444,0.01644326,0.000705372,0.015243751
7/25/2002,0.013966942,0.010165975,0.016859545,0.000555619,0.014706126
7/26/2002,0.016487603,0.012406639,0.014361835,0.000843829,0.012431556
7/29/2002,0.010950413,0.007053942,0.013321122,0.000481049,0.011811219
7/30/2002,0.010578512,0.009087137,0.013196237,0.00057637,0.011439017
7/31/2002,0.009090909,0.006058091,0.012197153,0.000511818,0.01110817
8/1/2002,0.009917355,0.006680498,0.013029723,0.000596507,0.011356305
8/2/2002,0.008884298,0.005435685,0.012238781,0.000896064,0.010363766
8/5/2002,0.009710744,0.005892116,0.01282158,0.000606627,0.010860035
8/6/2002,0.009710744,0.00659751,0.01282158,0.00049582,0.011811219
8/7/2002,0.010495868,0.00746888,0.013862293,0.000490249,0.012348845
8/8/2002,0.009834711,0.00659751,0.012904837,0.000499142,0.010777324
8/9/2002,0.009504132,0.006224066,0.012322038,0.000483502,0.011356305
8/12/2002,0.01053719,0.006970954,0.013737407,0.000501544,0.012142065
8/13/2002,0.010909091,0.007427386,0.014320206,0.000469294,0.0123902
8/14/2002,0.011570248,0.00746888,0.013737407,0.00061276,0.012142065
8/16/2002,0.010578512,0.007593361,0.013987178,0.000460043,0.0123902
8/19/2002,0.012066116,0.008215768,0.014944634,0.00052296,0.013506807
8/20/2002,0.01161157,0.008381743,0.015027891,0.000574479,0.013630875
8/21/2002,0.012231405,0.009045643,0.015527433,0.00057131,0.013920365
8/22/2002,0.013140496,0.009045643,0.015360919,0.000710483,0.014003077
8/23/2002,0.012231405,0.008962656,0.015360919,0.000489891,0.014251212
8/26/2002,0.013016529,0.009543568,0.015985347,0.00064818,0.014706126
8/27/2002,0.01322314,0.009751037,0.015818833,0.000892026,0.013837654
8/28/2002,0.012355372,0.008298755,0.015194405,0.000504969,0.013300028
8/29/2002,0.011983471,0.009128631,0.015236034,0.000738082,0.01367223
8/30/2002,0.012190083,0.010082988,0.015485805,0.000728576,0.01516104
9/2/2002,0.014793388,0.011493776,0.017775373,0.000847254,0.015740021
9/3/2002,0.015702479,0.011618257,0.016651403,0.000548412,0.01466477
9/4/2002,0.013057851,0.010082988,0.016484889,0.000558123,0.015243751
9/5/2002,0.014214876,0.010456432,0.017067688,0.000505071,0.015574598
9/6/2002,0.013264463,0.009875519,0.016235118,0.000484576,0.014333923
9/9/2002,0.012396694,0.009626556,0.01561069,0.000711096,0.014003077
9/11/2002,0.01322314,0.009958506,0.01644326,0.000489227,0.014706126
9/12/2002,0.013016529,0.009834025,0.01644326,0.000493827,0.015119684
9/13/2002,0.013429752,0.0093361,0.015860461,0.000494798,0.013754942
9/16/2002,0.012438017,0.00879668,0.015693947,0.000467454,0.013961721
9/17/2002,0.012396694,0.00879668,0.015735576,0.000474047,0.014003077
9/18/2002,0.012396694,0.008340249,0.015027891,0.000499602,0.013300028
9/19/2002,0.011942149,0.007842324,0.014153692,0.000589812,0.012224777
9/20/2002,0.010371901,0.007261411,0.013779036,0.000530831,0.012472912
9/23/2002,0.010950413,0.007095436,0.013987178,0.000474456,0.012017998
9/24/2002,0.010909091,0.006804979,0.013570893,0.000464745,0.011893931
9/25/2002,0.010826446,0.006846473,0.013570893,0.000486416,0.011728507
9/26/2002,0.010413223,0.007385892,0.013820664,0.000670106,0.01210071
9/27/2002,0.010371901,0.007385892,0.013779036,0.000464694,0.012638335
9/30/2002,0.011115702,0.007012448,0.013529265,0.000546675,0.011563084
10/1/2002,0.010413223,0.006307054,0.012571809,0.000522295,0.010653256
10/3/2002,0.009090909,0.005767635,0.012322038,0.000472258,0.010611901
10/4/2002,0.009256198,0.005477178,0.012113896,0.000505378,0.010239698
10/7/2002,0.009090909,0.005726141,0.012488552,0.00047052,0.011066814
10/8/2002,0.009669421,0.006431535,0.013071351,0.000441234,0.011480373
10/9/2002,0.01053719,0.006639004,0.012988094,0.000492293,0.010901391
10/10/2002,0.009752066,0.005809129,0.01228041,0.000605656,0.011025459
10/11/2002,0.011115702,0.007178423,0.013862293,0.001163421,0.012431556
10/14/2002,0.011280992,0.007302905,0.014070435,0.000556079,0.012224777
10/16/2002,0.011652893,0.009128631,0.014653235,0.001120847,0.012638335
10/17/2002,0.011404959,0.007427386,0.014236949,0.000681554,0.012762403
10/18/2002,0.013140496,0.009045643,0.014236949,0.000961894,0.012142065
10/21/2002,0.01322314,0.009128631,0.014195321,0.001203696,0.012017998
10/22/2002,0.007438017,0.00746888,0.010823412,0.000970889,0.011769863
10/23/2002,0.010495868,0.006431535,0.013321122,0.0006491,0.011314949
10/24/2002,0.009917355,0.006099585,0.012696695,0.000549179,0.010653256
10/25/2002,0.009504132,0.005394191,0.011447839,0.000844443,0.009412582
10/28/2002,0.009008264,0.004896266,0.010698526,0.000812294,0.008709533
10/29/2002,0.008181818,0.004522822,0.011073183,0.000534613,0.009743429
10/30/2002,0.008512397,0.004813278,0.011739239,0.000531291,0.009867496
10/31/2002,0.008842975,0.005394191,0.012030639,0.000487694,0.010694612
11/1/2002,0.009834711,0.005726141,0.012571809,0.000924583,0.010777324
11/4/2002,0.010413223,0.006639004,0.013529265,0.000911448,0.011769863
11/5/2002,0.000826446,0.006514523,0.004162851,0.000490147,0.011728507
11/7/2002,0.010371901,0.007012448,0.007493131,0.001146913,0.011728507
11/8/2002,0.010330579,0.006390041,0.013529265,0.000785717,0.011439017
11/11/2002,0.010371901,0.00626556,0.013029723,0.00054923,0.011190882
11/12/2002,0.009586777,0.006473029,0.012988094,0.000852416,0.011645796
11/13/2002,0.008264463,0.006514523,0.011655982,0.002594865,0.01160444
11/14/2002,0.010619835,0.007302905,0.013820664,0.001175892,0.012431556
11/15/2002,0.011652893,0.00879668,0.01506952,0.000753875,0.014127144
11/18/2002,0.016528926,0.013278008,0.016360003,0.001480049,0.014499347
11/20/2002,0.015289256,0.01120332,0.014361835,0.001099994,0.014912905
11/21/2002,0.01446281,0.010705394,0.017483973,0.000828905,0.015533242
11/22/2002,0.007438017,0.01659751,0.010823412,0.001783235,0.016319002
11/25/2002,0.015578512,0.011784232,0.018607943,0.000749735,0.01673256
11/26/2002,0.016528926,0.012863071,0.019398884,0.000751882,0.017890523
11/27/2002,0.018181818,0.014107884,0.018774457,0.000531802,0.01673256
11/28/2002,0.018181818,0.014937759,0.018524686,0.001065648,0.018180014
11/29/2002,0.016322314,0.013692946,0.015818833,0.001130609,0.018965774
12/2/2002,0.015082645,0.015145228,0.018524686,0.000839281,0.020123737
12/3/2002,0.016528926,0.015477178,0.019981683,0.002255902,0.019379332
12/4/2002,0.017272727,0.013817427,0.020148197,0.000775035,0.018221369
12/5/2002,0.017727273,0.013900415,0.020814254,0.000766193,0.01900713
12/6/2002,0.01677686,0.015767635,0.019149113,0.001787017,0.020620006
12/9/2002,0.020041322,0.01659751,0.021646824,0.000590323,0.019544755
12/10/2002,0.018181818,0.015103734,0.020148197,0.000657226,0.019834246
12/11/2002,0.019793388,0.015726141,0.021854966,0.000890902,0.020495939
12/12/2002,0.019421488,0.015975104,0.02231288,0.000872144,0.021198988
12/13/2002,0.019504132,0.017012448,0.022978936,0.000933017,0.022274239
12/16/2002,0.020495868,0.017219917,0.023311964,0.000817354,0.021116276
12/17/2002,0.019669421,0.015767635,0.022479394,0.000656306,0.020495939
12/18/2002,0.019504132,0.016224066,0.022978936,0.000723976,0.021033564
12/19/2002,0.01946281,0.01593361,0.022770793,0.000600596,0.02078543
12/20/2002,0.020206612,0.01626556,0.022937307,0.000522193,0.02157119
12/23/2002,0.020247934,0.01659751,0.022895679,0.000441081,0.020909497
12/24/2002,0.01714876,0.01659751,0.020606111,0.000685643,0.021902036
12/26/2002,0.017768595,0.017717842,0.021230539,0.000654875,0.022687797
12/27/2002,0.019876033,0.017883817,0.023353593,0.000524697,0.02285322
12/30/2002,0.020661157,0.017427386,0.024144534,0.000506298,0.022481018
12/31/2002,0.019917355,0.017759336,0.023395221,0.000563848,0.022811864
1/1/2003,0.022066116,0.018008299,0.024727333,0.000783315,0.023101355
1/2/2003,0.02231405,0.018257261,0.024311048,0.000356494,0.02235695
1/3/2003,0.020950413,0.018091286,0.024227791,0.001312714,0.022108815
1/6/2003,0.020909091,0.017136929,0.023353593,0.000472616,0.021860681
1/7/2003,0.019876033,0.017385892,0.020814254,0.000643733,0.021902036
1/8/2003,0.018801653,0.021493776,0.022271251,0.001185552,0.02235695
1/9/2003,0.018636364,0.017842324,0.021854966,0.001295184,0.023018643
1/10/2003,0.02214876,0.018091286,0.023811506,0.000997773,0.02157119
1/13/2003,0.019628099,0.016099585,0.023103821,0.001226185,0.021240343
1/14/2003,0.020991736,0.016929461,0.023353593,0.000637446,0.021695257
1/15/2003,0.019917355,0.016929461,0.023395221,0.000942114,0.021695257
1/16/2003,0.020413223,0.017095436,0.023894763,0.000832943,0.022150171
1/17/2003,0.020661157,0.017012448,0.023853135,0.000783213,0.02206746
1/20/2003,0.020495868,0.01659751,0.023228707,0.000589556,0.021198988
1/21/2003,0.020247934,0.016182573,0.02314545,0.000672355,0.021364411
1/22/2003,0.019421488,0.016473029,0.022895679,0.000783162,0.021653902
1/23/2003,0.019090909,0.016182573,0.022562651,0.000693157,0.020661362
1/24/2003,0.021322314,0.017261411,0.021730081,0.000785359,0.019586111
1/27/2003,0.017768595,0.013692946,0.02006494,0.000873473,0.018138658
1/28/2003,0.019752066,0.015684647,0.019315627,0.001103725,0.018717639
1/29/2003,0.017768595,0.014771784,0.02006494,0.001372411,0.018097302
1/30/2003,0.018099174,0.014522822,0.017817001,0.001540666,0.017807811
1/31/2003,0.017933884,0.013858921,0.019357256,0.001081645,0.018345437
2/3/2003,0.018801653,0.01473029,0.020897511,0.00064634,0.019420688
2/4/2003,0.018636364,0.014564315,0.021272167,0.00081163,0.019337976
2/5/2003,0.017768595,0.01406639,0.020439597,0.000558737,0.018841707
2/6/2003,0.019752066,0.015684647,0.021105653,0.000869436,0.019834246
2/7/2003,0.018347107,0.014813278,0.021563567,0.000443739,0.019462044
2/10/2003,0.018099174,0.01406639,0.020814254,0.000847765,0.018758995
2/11/2003,0.018140496,0.014190871,0.020855882,0.000918092,0.01900713
2/12/2003,0.01892562,0.014854772,0.020439597,0.000533948,0.018469504
2/14/2003,0.017272727,0.013360996,0.020023312,0.000407962,0.017849167
2/17/2003,0.014958678,0.014896266,0.0183998,0.001772348,0.020041025
2/18/2003,0.019008264,0.017344398,0.021979852,0.000641637,0.019875602
2/19/2003,0.019008264,0.014937759,0.021646824,0.000666375,0.019751534
2/20/2003,0.019008264,0.014937759,0.021230539,0.000488205,0.019544755
2/21/2003,0.020578512,0.016514523,0.02148031,0.000711761,0.019710178
2/24/2003,0.020578512,0.016514523,0.022063109,0.000437606,0.020165092
2/25/2003,0.019752066,0.015684647,0.020814254,0.000694536,0.01900713
2/26/2003,0.01892562,0.014854772,0.020397969,0.000571923,0.018262725
2/27/2003,0.016859504,0.013692946,0.020273083,0.000564461,0.018428148
2/28/2003,0.020578512,0.016514523,0.020855882,0.002082178,0.019627467
3/3/2003,0.01838843,0.014854772,0.021064025,0.00075546,0.018965774
3/4/2003,0.015867769,0.013485477,0.019315627,0.000514833,0.017973235
3/5/2003,0.016115702,0.012572614,0.018774457,0.000633971,0.017601032
3/6/2003,0.018181818,0.014107884,0.018857714,0.000646391,0.016980695
3/7/2003,0.016322314,0.012240664,0.017650487,0.000521222,0.015574598
3/10/2003,0.014876033,0.010788382,0.017067688,0.000737367,0.014871549
3/11/2003,0.014338843,0.011078838,0.016484889,0.000627735,0.015491886
3/12/2003,0.014132231,0.01153527,0.016776288,0.000309983,0.014871549
3/13/2003,0.01446281,0.010373444,0.016026975,0.000673326,0.014333923
3/17/2003,0.013140496,0.009045643,0.015236034,0.000755307,0.013920365
3/19/2003,0.01322314,0.010788382,0.01506952,0.000666579,0.014499347
3/20/2003,0.01322314,0.01120332,0.016651403,0.000325674,0.016401714
3/21/2003,0.014876033,0.011784232,0.018316543,0.000324396,0.016980695
3/22/2003,0.015867769,0.012323651,0.019149113,0.000127264,0.017476965
3/24/2003,0.016404959,0.012323651,0.017400716,0.000347345,0.015285107
3/25/2003,0.014008264,0.010041494,0.016651403,0.000360787,0.015285107
3/26/2003,0.015206612,0.011120332,0.017317459,0.001200834,0.015285107
3/27/2003,0.014049587,0.009958506,0.016651403,0.000100483,0.014830193
3/28/2003,0.013429752,0.0093361,0.015818833,0.00038578,0.014457991
3/31/2003,0.011983471,0.009917012,0.014569978,0.000573456,0.012514268
4/1/2003,0.012809917,0.009087137,0.014403463,0.000146124,0.01288647
4/2/2003,0.012396694,0.009004149,0.015402548,0.0000677,0.0141685
4/3/2003,0.015289256,0.01120332,0.016235118,0.0000171,0.014912905
4/4/2003,0.012809917,0.010788382,0.016235118,0.000305435,0.015491886
4/7/2003,0.014876033,0.01120332,0.017733744,0.00023388,0.016319002
4/8/2003,0.014876033,0.011410788,0.017234202,0.0000901,0.016277646
4/9/2003,0.016363636,0.012282158,0.016859545,0.000169124,0.015740021
4/10/2003,0.01322314,0.009128631,0.013446008,0.00130791,0.012183421
4/11/2003,0.011157025,0.00746888,0.011655982,0.002980031,0.010653256
4/15/2003,0.010743802,0.006639004,0.012197153,0.000675779,0.010777324
4/16/2003,0.010743802,0.006639004,0.012904837,0.000436328,0.011232238
4/17/2003,0.009917355,0.005809129,0.011489468,0.000800437,0.009619361
4/21/2003,0.009090909,0.005809129,0.011905753,0.000455596,0.010570545
4/22/2003,0.011487603,0.007385892,0.010989926,0.000442052,0.009867496
4/23/2003,0.00892562,0.004979253,0.010948297,0.000289437,0.00932987
4/24/2003,0.010743802,0.006639004,0.011239697,0.000374536,0.009619361
4/25/2003,0.008264463,0.004149378,0.010407127,0.00192803,0.008461398
4/28/2003,0.007438017,0.00373444,0.010282241,0.001064217,0.008874957
4/29/2003,0.008595041,0.004481328,0.011281325,0.000150417,0.009123091
4/30/2003,0.008140496,0.004024896,0.01086504,0.000900511,0.00904038
5/2/2003,0.00785124,0.004522822,0.011239697,0.000328587,0.009867496
5/5/2003,0.008677686,0.004771784,0.01198901,0.000842041,0.009908852
5/6/2003,0.008719008,0.005145228,0.01198901,0.000392271,0.010115631
5/7/2003,0.009090909,0.004979253,0.012113896,0.000176944,0.009950208
5/8/2003,0.008719008,0.004854772,0.011031554,0.00014454,0.009164447
5/9/2003,0.008181818,0.00406639,0.010823412,0.000269555,0.008833601
5/12/2003,0.008677686,0.004564315,0.010989926,0.000140349,0.008999024
5/13/2003,0.00838843,0.004481328,0.011489468,0.00049122,0.00932987
5/14/2003,0.00946281,0.005352697,0.011905753,0.000831358,0.009991563
5/15/2003,0.009049587,0.005477178,0.012446924,0.000202039,0.010694612
5/16/2003,0.010702479,0.006804979,0.012488552,0.00043045,0.01160444
5/19/2003,0.010330579,0.006763485,0.012904837,0.000305537,0.011066814
5/20/2003,0.010123967,0.006307054,0.013237865,0.000879862,0.011563084
5/21/2003,0.010743802,0.006970954,0.012988094,0.000303237,0.010901391
5/22/2003,0.009752066,0.005809129,0.01282158,0.000642557,0.010860035
5/23/2003,0.010743802,0.006639004,0.01311298,0.000104623,0.011149526
5/26/2003,0.010165289,0.00780083,0.013570893,0.000256318,0.01288647
5/27/2003,0.011818182,0.007717842,0.014236949,0.000211596,0.01210071
5/28/2003,0.01053719,0.007883817,0.01394555,0.000319899,0.012845114
5/29/2003,0.012396694,0.008589212,0.015402548,0.000866369,0.013630875
5/30/2003,0.012768595,0.009543568,0.015652319,0.000843369,0.013630875
6/2/2003,0.013595041,0.01033195,0.016651403,0.000402493,0.014499347
6/3/2003,0.01322314,0.009709544,0.016568146,0.000071,0.014830193
6/4/2003,0.013636364,0.010746888,0.016859545,0.00014684,0.015615953
6/5/2003,0.01446281,0.011825726,0.017900258,0.000686052,0.016484425
6/6/2003,0.016363636,0.012655602,0.018940971,0.000680737,0.0177251
6/9/2003,0.016363636,0.012655602,0.019773541,0.000173264,0.017766455
6/10/2003,0.016528926,0.013278008,0.019565398,0.000483451,0.017642388
6/11/2003,0.016528926,0.012863071,0.019565398,0.000092,0.017807811
6/12/2003,0.016694215,0.012946058,0.019773541,0.000114998,0.018097302
6/13/2003,0.016115702,0.013858921,0.019565398,0.00057131,0.018758995
6/16/2003,0.016942149,0.013858921,0.020189826,0.000107178,0.018676283
6/17/2003,0.017561983,0.015518672,0.021022396,0.000471083,0.020620006
6/18/2003,0.020867769,0.017012448,0.022479394,0.000487489,0.021116276
6/19/2003,0.020247934,0.016763485,0.023311964,0.000535993,0.021488478
6/20/2003,0.020247934,0.017593361,0.023728249,0.000734454,0.022150171
6/23/2003,0.021322314,0.01780083,0.023936392,0.000419972,0.021984748
6/24/2003,0.020661157,0.017427386,0.023603364,0.00018783,0.02235695
6/25/2003,0.020661157,0.018672199,0.023728249,0.000298177,0.023514913
6/26/2003,0.023057851,0.019004149,0.025185247,0.000454114,0.02334949
6/27/2003,0.021942149,0.019294606,0.024768962,0.000629473,0.024507452
6/30/2003,0.023140496,0.020746888,0.026434102,0.000341774,0.025499992
7/1/2003,0.023966942,0.020580913,0.026434102,0.000266846,0.024424741
7/2/2003,0.023140496,0.021327801,0.026642245,0.000153893,0.025830838
7/3/2003,0.024793388,0.021576763,0.027266672,0.000234851,0.025210501
7/4/2003,0.024793388,0.021327801,0.027308301,0.0000644,0.025872194
7/7/2003,0.023966942,0.021576763,0.027474815,0.000157879,0.026823378
7/8/2003,0.024793388,0.022282158,0.028307385,0.000172395,0.02719558
7/9/2003,0.025619835,0.021576763,0.0278911,0.0000671,0.026864733
